"Hash","Message","Hashes of parents","Is a merge commit?","List of modified files"
"9072f4a9997535a75a6c4a8d00a52897ac815665","fix ABID added to default to bookmarked value","4427869ae84928dfa7c38a19429f7ad5cd252637","False","archivebox/abid_utils/models.py;archivebox/core/admin.py"
"22a6666baba869ca1e40b8c93affd18639fea9d3","fix pkg management subcommand","9072f4a9997535a75a6c4a8d00a52897ac815665","False","archivebox/pkg/management/commands/pkg.py"
"ba6c1fd69b80c10233052b4876a866dc83faa682","minor formatting and fixes","d50aed91856be5e8c9ef3b71cd50d745b121abea","False","archivebox/abid_utils/models.py;archivebox/builtin_plugins/pip/apps.py;archivebox/core/admin.py;archivebox/plugantic/base_configset.py;archivebox/plugantic/base_hook.py"
"0e79a8b683f43cddeead85595d671f82bf0c418e","minor type hint fixes","2e1e1945f24d1057fdc42d3dcf16a81b4a83022f","False","archivebox/abid_utils/admin.py;pyproject.toml"
"f6ca48835a8eed176350a1afd75a542aaf73720c","hide more 404 and 304 errors from daphne logs","52386d9c16771768ae3f0f5f4bf8c215a04cc529","False","archivebox/core/settings.py;archivebox/monkey_patches.py"
"ab517d98489973a6e49e71a1b67a23e7ad02b469","fix infinite recursion on pydantic instantiation","cfe5798ade445e730a7924ea0c43a4c4a9f5cf61","False","archivebox/plugantic/base_hook.py;archivebox/plugantic/base_plugin.py;pdm.lock"
"3f76e0a87fbf4f5b6ce1e934587ec746c9bb5fd6","fix migrations import errors","ab517d98489973a6e49e71a1b67a23e7ad02b469","False","archivebox/abid_utils/abid.py;archivebox/core/migrations/0027_update_snapshot_ids.py;archivebox/core/migrations/0059_tag_id.py"
"31576e21a2b5ac0e335f2a9d4442ddd70e050560","fix plugins and modules dataviews","ca41d033da5eec6a2b06f55fd5cb963e56c475b5","False","archivebox/builtin_plugins/pip/apps.py;archivebox/plugantic/base_plugin.py;archivebox/plugantic/views.py"
"0bd678c30fd21b9d395f0251b7fa2815be328d0b","fix init","d680c48942317fdb901b88c25d4f8a44b72a25f8","False","archivebox/config.py"
"c887af02788fd7283621949e30220efc7049f976","minor ruff fixes","c00afce71f7f9fe5bbbba0cb430cd66886461b2a","False","archivebox/main.py;archivebox/queues/supervisor_util.py"
"e9ddac0219322d31f5cef0c47fe4185dbe5b35ba","fix ansible installed_packages and cacheable facts","56b851ea1bc0030c3ee612588c00b1172305540e","False","archivebox/playbooks/install_all.yml;archivebox/playbooks/install_npm.yml;archivebox/playbooks/install_package.yml;archivebox/playbooks/install_pip.yml;archivebox/playbooks/install_ytdlp.yml;archivebox/playbooks/load_binaries.yml"
"8d694698873472ad7b0f579a4933f6f0496dff0e","silence ansible errors about implicit localhost","fab80632b7d6d105304101f2cf6b520a3db10ee1","False","archivebox/playbooks/runner.py"
"5c0aa6fe599e2099d59e26f154b0a350f2e785bf","more ansible fixes","c55cd46ecbef60b92ce5ead9d6cd18badecaeb3c","False","archivebox/builtin_plugins/ansible/roles/install_packages/tasks/main.yml;archivebox/builtin_plugins/ansible/roles/install_packages/vars/main.yml;archivebox/builtin_plugins/ansible/roles/load_binary/tasks/main.yml;archivebox/builtin_plugins/ansible/roles/setup_lib_pip/tasks/main.yml;archivebox/builtin_plugins/puppeteer/install_puppeteer.yml;archivebox/builtin_plugins/singlefile/install_singlefile.yml;archivebox/builtin_plugins/singlefile/install_singlefile.yml;archivebox/builtin_plugins/ytdlp/install_ytdlp.yml;archivebox/playbooks/install_all.yml;archivebox/playbooks/install_npm.yml;archivebox/playbooks/install_package.yml;archivebox/playbooks/install_pip.yml;archivebox/playbooks/install_puppeteer.yml;archivebox/playbooks/install_singlefile.yml;archivebox/playbooks/install_ytdlp.yml;archivebox/playbooks/load_binaries.yml"
"7ab1a0b8735b2647b7df41dcf05cca10fe71e567","fix singlefile and puppeteer ansible install","5c0aa6fe599e2099d59e26f154b0a350f2e785bf","False","archivebox/builtin_plugins/ansible/roles/load_binary/tasks/main.yml;archivebox/builtin_plugins/ansible/roles/load_binary/vars/main.yml;archivebox/builtin_plugins/ansible/roles/setup_lib_npm/vars/main.yml;archivebox/builtin_plugins/ansible/roles/setup_lib_pip/vars/main.yml;archivebox/builtin_plugins/puppeteer/install_puppeteer.yml;archivebox/builtin_plugins/singlefile/install_singlefile.yml"
"f29f72f3836e6cee24129c52c8b8f536d52ff9fe","fix os checking for npm install","a5cefb5464e0dd8e4a0638165d2519da62043c78","False","archivebox/builtin_plugins/ansible/roles/setup_lib_npm/tasks/main.yml;archivebox/builtin_plugins/ansible/roles/setup_lib_npm/vars/main.yml"
"61df9ea0591a44c38c048f9d1a075839a06f3134","fix duplicate when","2c8779736a137d4bb0187c43d6e118d74d2d34b9","False","archivebox/builtin_plugins/ansible/roles/setup_lib_npm/tasks/main.yml"
"6d8635111d5cf84568fcb45e02b30dde9b492e77","Fixed typo in opening sentence.","da36b5fa2912b4790400379fe0cb83f2e3b83d11","False","README.md"
"552470878c7cff6505e7fdf5f9841627cf2253af","Fixed typo in opening paragraph (#1516)","da36b5fa2912b4790400379fe0cb83f2e3b83d11;6d8635111d5cf84568fcb45e02b30dde9b492e77","True","README.md"
"dd6d7e49759947169c21dbe49bcc13f950934572","fix npm and pip binprovider setup and paths search","30def925e701871c3452a380a660338c3082caa0","False","archivebox/builtin_plugins/npm/apps.py;archivebox/builtin_plugins/pip/apps.py;archivebox/plugantic/base_binary.py"
"33fd7fe4398a64dda63511b85f39da0632053e62","fix log_list_view trying to seek past end of file on short logs","aa21c56ddd91f972cda3896649ef2fc76e791701","False","archivebox/plugantic/views.py"
"6888dac3a7a2c4d424ba294b11346a0e99827c6f","Move novnc web-ui to 8081

Fix tcp port 8080 being used twice and move novnc web interface to 127.0.0.1:8081","8945475f8d6d35ce520d0638b7f1218a38aee97c","False","docker-compose.yml"
"212280859cf0b1ba378f0a4a3afda1c06961fcb9","Fix docker bind mount conflicting with container config downloader","8945475f8d6d35ce520d0638b7f1218a38aee97c","False","docker-compose.yml"
"7b1cd6d746be05f5103a830aaaec56820abda718","Merge branch 'dev' into patch-1","e418338474c38d6cb4a3129d15112871c8752618;212280859cf0b1ba378f0a4a3afda1c06961fcb9","True","docker-compose.yml"
"3b0a25950db3e912bd48621ebe966b6427adbd25","add minor pydantic pkgr fix","d89b6ce41942b2376de82d782c0e86ab45cff702","False","archivebox/vendor/pydantic-pkgr"
"e992a84b80eb1c99c4ebe2252d71c813b5810a99","add custom TOML encoder to work around issues with dumping toml of lots of different types","b6cfeb8d40d1161edc9b07bca342b87ca7d1fb36","False","archivebox/plugantic/base_configset.py"
"77d39905353a250e0734d355230ed1a936e51e52","temporarily add prints on plugin setup for easier debugging","a9a97c013d17ff5bdda42b2aa4841eec2d22b312","False","archivebox/plugantic/base_hook.py;archivebox/plugantic/base_plugin.py"
"64c7100cf9dd6776d01b3c6bafcc7a0457e7bc5f","speed up startup time, add rich startup progressbar, split logging and checks into misc, fix search index import backend bug","7ffb81f61b458dde3f13dc206a243502027c3ff4","False","archivebox/__init__.py;archivebox/cli/__init__.py;archivebox/config.py;archivebox/core/settings.py;archivebox/core/settings_logging.py;archivebox/logging_util.py;archivebox/main.py;archivebox/manage.py;archivebox/misc/__init__.py;archivebox/misc/checks.py;archivebox/misc/debugging.py;archivebox/misc/logging.py;archivebox/monkey_patches.py;archivebox/package-lock.json;archivebox/plugantic/base_binary.py;archivebox/plugantic/base_check.py;archivebox/plugantic/base_hook.py;archivebox/plugantic/base_plugin.py;archivebox/plugantic/ini_to_toml.py;archivebox/plugins_extractor/chrome/apps.py;archivebox/plugins_pkg/pip/apps.py;archivebox/search/__init__.py"
"0dffbf1bb43cb2f5225c33b7888e5be65f0c9397","fix rich autodetection of TTY, USE_COLOR, SHOW_PROGRESS","bde0bf82635c7f591d6840773978d72408b39c35","False","archivebox/config.py;archivebox/logging_util.py;archivebox/misc/logging.py;archivebox/plugins_pkg/pip/apps.py"
"e99260feb255b5a72f2331e762fa80181f245ba5","fix rich logging issues","0dffbf1bb43cb2f5225c33b7888e5be65f0c9397","False","archivebox/api/models.py;archivebox/core/admin.py;archivebox/core/models.py;archivebox/core/settings_logging.py;archivebox/logging_util.py"
"2fd837f254938d5f180f2faecee90b846c41f259","setup rich tracebacks width properly in monkey patched exception handler","ee5bec6a1058c8f9f8ae59a979c85613db75a75f","False","archivebox/monkey_patches.py"
"a2a586e369eaf5b81a5786861a7cf4fd9a93f7cd","fix system.run not using text arg","5b6cf68d988fcf9be7b6fad5f7181edbd49046d6","False","archivebox/system.py"
"bc08bb04a21b1b862fb02ba8c17293b3a69f1f33","archivebox version show when binary is not loaded correctly","0ef3a0913bd9cedb50e0fccdafe7bb07428a6847","False","archivebox/main.py"
"c950271bc3511f3915819a06e8a120278c8ecc83","fix more constants / config loading","bb65b2dbecbfeac908059bb8dfd9b7bf82ac1293","False","archivebox/main.py"
"6ec5925b7f19c3a3553a57bba112c7a01d982f0e","fix readability plugin name","45736036e01449346e2264e368f076eab29cd06b","False","archivebox/plugins_extractor/readability/apps.py"
"24a9f432c9a4b1b395503cf8ac4932a28c43e0c6","fix archivebox manage command not passing args correctly","6ec5925b7f19c3a3553a57bba112c7a01d982f0e","False","archivebox/main.py"
"0cfcabf6f41dd618053db0a82fb94ea6dbe61582","fix admin data view configs type rendering","ed45f58758b73d57ad687a7bf05c9d47cf27da70","False","archivebox/core/views.py"
"7b85ba7fd8f7680207b87efa73bfc059e409d238","fix log line view in admin data when bytes are not utf8","0cfcabf6f41dd618053db0a82fb94ea6dbe61582","False","archivebox/plugantic/views.py"
"efd341d8ad3db03c20cd4ea18dfd3de5ee1eb90a","add DIR_OUTPUT_PERMISSIONS to STORAGE_CONFIG and fix ripgrep constants import","7b85ba7fd8f7680207b87efa73bfc059e409d238","False","archivebox/plugins_search/ripgrep/apps.py;archivebox/plugins_sys/config/apps.py"
"31ce4903217134cbd6fc56cd5b8d747c4f821ec0","fix help command output docstrings and more CLI log coloring","7489663ff3e2a41dfe89a9c8818745a045b979cb","False","archivebox/config/defaults.py;archivebox/logging_util.py;archivebox/main.py;archivebox/monkey_patches.py"
"2a1645ba276041dd50d123b6ecb7b6d153a1b09a","fix import errors","51fe4c38c287d4755b94e8e8afd36fba8bb726b2","False","archivebox/config/views.py;archivebox/core/asgi.py"
"8fbfa10df3983b4c4dcb6993c8e4b933e9be517a","fix missing check_migrations import","18474f452b8c72cc071111bac936655071c933ca","False","archivebox/cli/__init__.py"
"94123ca68cd2b6b160b611942579e66fd5adeaad","fix archive_dot_org repsonse parsing bytes vs str bug","71d215367b83a6547a088644ed3e1b767b8d9aad","False","archivebox/extractors/archive_org.py"
"5697ecefad597af2315a84331520710c539f8af6","fix index SEARCH_BACKENDS import_backend to load via ABX instead of settings","dac134dfca9ba18385a7a07ef20b37eb4291cbe3","False","archivebox/search/__init__.py"
"716df44b7a715b6f635e78bd9c54ee9f358f804e","fix created_by_id access error on abid creation","5697ecefad597af2315a84331520710c539f8af6","False","archivebox/abid_utils/models.py"
"81d16e96fd29d3395e20609627f2bb4f72604ee3","fix toml_util circular import in abx","716df44b7a715b6f635e78bd9c54ee9f358f804e","False","archivebox/abx/archivebox/base_configset.py;archivebox/abx/archivebox/toml_util.py"
"276a505cae99136f4f8aaa2ea4734705334066ac","fix extractor path calculation","8498ca5c64b3e6b705ad61736199c87e2c2e297e","False","archivebox/core/settings.py;archivebox/plugins_extractor/wget/apps.py"
"f4f1d7893c65c2b1b15b03c66e69b7b8024d3cdd","fix CUSTOM_TEMPLATES_DIR config load and chrome symlinking","29fc14dff4d1935995396431b81324e7d925a95b","False","archivebox/abx/archivebox/base_binary.py;archivebox/config/defaults.py;archivebox/config/legacy.py;bin/release_docker.sh"
"490e5ba11d174ac73ede7bc8dbf2a9f0b87fe34c","fallback to localhost if detecting dnsserver fails","b36e89d08642ed4610d31d305730b2b3fdf5470b","False","Dockerfile;archivebox/abx/archivebox/base_binary.py;archivebox/machine/detect.py"
"0f37abb65728bb734d37a6fc4e02080ec40e4187","fix symlinking to lib when conflicting file already exists","490e5ba11d174ac73ede7bc8dbf2a9f0b87fe34c","False","archivebox/abx/archivebox/base_binary.py;archivebox/plugins_extractor/chrome/apps.py"
"de09867f877eb8779127143b68b248d09d701437","ignore lib/bin symlinking errors","aae9deccc2c815a04fa8c556214c62b54fbd7726","False","archivebox/abx/archivebox/base_binary.py;archivebox/plugins_extractor/chrome/apps.py"
"0619750ffa97562ad3284030385a33ef38252848","add django-url-tools to fix pagination and search on public index","1492c02bfa47e1a33aac0c590bcbcebc30d9ccbe","False","archivebox/core/settings.py;archivebox/templates/core/public_index.html;pdm.lock;pyproject.toml"
"c5da3c1f220ce4bd43a6fbb5cd0813757bffe316","fix docker build","0619750ffa97562ad3284030385a33ef38252848","False","Dockerfile;archivebox/__main__.py"
"3f1a19dd354528edd6f270961e1f14c853b38569","fix type imports","c5da3c1f220ce4bd43a6fbb5cd0813757bffe316","False","archivebox/abx/archivebox/use.py"
"12f32c4690bc7a4d9cb8459022cb958b6448f812","fix tmp data dir resolution when running help or version outside data dir","f321d25f4c999ab5100af2f9c23e6755bc7925ef","False","archivebox/__init__.py;archivebox/__main__.py;archivebox/abx/archivebox/base_configset.py;archivebox/abx/archivebox/base_extractor.py;archivebox/cli/__init__.py;archivebox/config/constants.py;archivebox/config/legacy.py;archivebox/core/migrations/0007_archiveresult.py;archivebox/logging_util.py;archivebox/machine/detect.py;archivebox/main.py;archivebox/misc/system.py"
"f76bdc4332912cdab5299013ba4592b605d9eda1","fix old wsgi.py","d8443e104f337249d80e109567a9d7e4c230ad69","False","archivebox/core/wsgi.py"
"73e69ccb8b3cd30e41e35a40ee05cd4033a67e16","fixes for docs generation","f76bdc4332912cdab5299013ba4592b605d9eda1","False","archivebox/api/tests.py;archivebox/machine/__init__.py;archivebox/machine/apps.py;archivebox/plugins_auth/__init__.py;archivebox/plugins_auth/ldap/apps.py;archivebox/plugins_pkg/__init__.py;archivebox/plugins_pkg/npm/apps.py;archivebox/plugins_pkg/playwright/apps.py;archivebox/plugins_pkg/puppeteer/apps.py;docs"
"3f986f09ccd74d4ab826108d32e0a35cd6766564","fix relative dir calculation in extraactor hook","faa3f03edd6b0f08cf0cee0831cbc2a907017367","False","archivebox/abx/archivebox/base_extractor.py"
"811f9a8d931f8eae0422c499d71e90aa6ceac948","move queue db name into constants and fix file detection at startup","3f986f09ccd74d4ab826108d32e0a35cd6766564","False","archivebox/config/constants.py;archivebox/core/settings.py"
"d747cf7f314c48549c1bc4ee90899ebf0985477f","fix SYSTEM_TMP_DIR and SYSTEM_LIB_DIR in docker","811f9a8d931f8eae0422c499d71e90aa6ceac948","False","Dockerfile;archivebox/config/constants.py"
"026169a8e29f4d449ac807d09719ef12e5905e5d","fix rich colors","d747cf7f314c48549c1bc4ee90899ebf0985477f","False","archivebox/main.py"
"0c7d7a22257a43dfe0e33e307ab6c59792d82400","fix archivebox init colors and dir status checking","5323953f9400dbc4caf6cfa8da0a9596be21fa14","False","archivebox/config/constants.py;archivebox/logging_util.py;archivebox/main.py;archivebox/misc/checks.py"
"ac96cc62fc9216e72f8d28be7aad0c17b70b67ed","fix CUSTOM_TEMPLATES_DIR loading","0c7d7a22257a43dfe0e33e307ab6c59792d82400","False","Dockerfile;archivebox/config/constants.py;archivebox/config/legacy.py;archivebox/logging_util.py"
"beefe69b743ff50919d431cbe2f246b01ef6bf20","fix CHROME_TIMEOUT causing hanging on some platforms","ac96cc62fc9216e72f8d28be7aad0c17b70b67ed","False","archivebox/plugins_extractor/chrome/apps.py"
"497d3e9c2d2b3ef153bb55929bdec72dcd154a97","fix chrome trying to use novnc in docker when its not available","beefe69b743ff50919d431cbe2f246b01ef6bf20","False","Dockerfile;bin/docker_entrypoint.sh"
"80e052b166f8743d2934e228b68f864dd77c3430","fix pip binary loading","497d3e9c2d2b3ef153bb55929bdec72dcd154a97","False","archivebox/abx/archivebox/base_binary.py;archivebox/main.py;archivebox/plugins_extractor/readability/apps.py;archivebox/plugins_extractor/singlefile/apps.py;archivebox/plugins_pkg/pip/apps.py;archivebox/vendor/pydantic-pkgr"
"eccf123f699d4303bc42e2942ef0ac59b498a472","fix tag name splitting in docker build script","db10a2142e5e34d9d69b59472475b08a9801f998","False","bin/build_docker.sh;bin/release_docker.sh"
"55e286972d826f7e9c64ba61ab5ad3acb3c34536","fix timeout check showing regardless of value","7a9460f45b99a60561159641c16d4a4f4028cbe1","False","archivebox/config/defaults.py"
"1fc6851387122519394f3b16e0d70afb287ab1f2","fix /app/lib ownership in docker","55e286972d826f7e9c64ba61ab5ad3acb3c34536","False","bin/docker_entrypoint.sh"
"7a895d928582447f5e871de9ca8a16136c4c2576","make sure monkey patches and vendor libs come before first constants import","430e97471916c5769a73066f62797659b303f85c","False","archivebox/__init__.py"
"397ae1a99be980e3ea38845301e6f71b358d0017","fix Docker build and import issues","835f961aedb576ee787d018b47a6b90dfd25afc9","False","Dockerfile;archivebox/__init__.py;bin/release_docker.sh;pyproject.toml;requirements.txt;uv.lock"
"d9fef4cd8447eb24fa069640ce3b612453e36b7c","fix import order","397ae1a99be980e3ea38845301e6f71b358d0017","False","archivebox/__init__.py;uv.lock"
"58e37a5e196eab53b9637061086c9187943ff65f","fix docker build cache","d9fef4cd8447eb24fa069640ce3b612453e36b7c","False",".dockerignore;bin/release_docker.sh;pyproject.toml;uv.lock"
"3fb5b6eb94ab7af4302a4ce72cb49fb57584eab3","exit archivebox version with failure status if any subdependencies are not installed","5e351f6ba6a9c5fe387855e0632c9531f9b9e201","False","archivebox/main.py"
"611a2b7c1bd41537970c65f08d839963bce30e86","fix a few small nits","3fb5b6eb94ab7af4302a4ce72cb49fb57584eab3","False","archivebox/config/views.py;archivebox/main.py;archivebox/misc/checks.py;archivebox/plugins_pkg/pip/apps.py"
"de2ab43f7f757798a0679b780e60e87014371799","switch .is_dir and .exists for os.access to avoid PermissionError on startup","c3dd0f22e514989d9791325c3ce27ac09c724d77","False","archivebox/abx/archivebox/__init__.py;archivebox/abx/archivebox/base_binary.py;archivebox/config/constants.py;archivebox/config/legacy.py;archivebox/core/admin.py;archivebox/core/models.py;archivebox/core/serve_static.py;archivebox/core/settings.py;archivebox/core/settings_logging.py;archivebox/core/views.py;archivebox/extractors/wget.py;archivebox/index/__init__.py;archivebox/index/json.py;archivebox/logging_util.py;archivebox/main.py;archivebox/misc/checks.py;archivebox/misc/system.py;archivebox/parsers/__init__.py;archivebox/parsers/generic_txt.py;archivebox/plugins_extractor/chrome/apps.py;archivebox/plugins_extractor/wget/wget_util.py;uv.lock"
"a33da44492abf7865e0387400b9352cb7ea853f8","more attempts to fix euid permissions issues on ubuntu","323138b7b43da5f712f6ed31c7c2869b6c8115f9","False","archivebox/config/permissions.py;archivebox/main.py;archivebox/vendor/pydantic-pkgr;pyproject.toml;uv.lock"
"35c70197724a5f35e6b1c9a6056688c2c0bb56f3","handle failure on tmp_dir and lib_dir detection better","a33da44492abf7865e0387400b9352cb7ea853f8","False","archivebox/config/constants.py;archivebox/config/legacy.py;archivebox/config/paths.py;archivebox/config/permissions.py;archivebox/main.py;archivebox/misc/checks.py;pyproject.toml;requirements.txt;uv.lock"
"3e4a846488a7b2fe37996e86d9460e150d57add8","fix more installer bugs","4b34b729ab1530bb4319c82e2405ffe04bf31dd5","False","archivebox/misc/checks.py;archivebox/plugins_pkg/puppeteer/apps.py;archivebox/vendor/pydantic-pkgr;pyproject.toml"
"7c34f2bc903c1988fb25136ebffad5a8b11bd4ab","hide errors if user is just getting help or version info","9f274cf9f4941ef46f5c34396b73edda73272e11","False","archivebox/config/legacy.py;pyproject.toml"
"df544d00dc1ddd4f371a52038bed7ced3b687931","fix docker build to use user-local npm dir and not package.json","f6446a141f1ea17358d65cb8560296aa70973c86","False","Dockerfile;pyproject.toml"
"613caec8ebcb5ecb1ca65fef87ef343d090c5ec0","improve install flow with sudo, check package managers, and fix docker build","e4f543f54a3f9e9aa9e47c88bdf938177ffb05f4","False","archivebox/config/constants.py;archivebox/config/paths.py;archivebox/main.py;archivebox/misc/logging.py;archivebox/plugins_extractor/singlefile/apps.py;archivebox/plugins_pkg/npm/apps.py;archivebox/plugins_pkg/pip/apps.py;archivebox/vendor/pydantic-pkgr;bin/docker_entrypoint.sh;pyproject.toml"
"2879bcb9697d73e6f02cb3bcaaf4a318407c253a","fix dockerfile global npm install location","613caec8ebcb5ecb1ca65fef87ef343d090c5ec0","False","Dockerfile"
"db65af898b2d3c49224becae7ac1a869666fc0c5","correctly update environment HOME and USER vars when dropping permissions","48409d8a5af59752a894a9f3861be6385e424a7d","False","archivebox/config/permissions.py"
"861b9cd16ff666f262f367debdaf0743a3249bcf","fix LDAP_LIB loading from venv and other site packages dirs","afc24e802a5425a29f5852c526901827508556af","False","archivebox/plugins_auth/ldap/apps.py;archivebox/plugins_auth/ldap/settings.py;archivebox/plugins_pkg/pip/apps.py"
"f4f9ae2f2885ec0441ad20bd0601d953a4ed43c4","fix LIB_NPM provider loading and euid","861b9cd16ff666f262f367debdaf0743a3249bcf","False","archivebox/plugins_extractor/mercury/apps.py;archivebox/plugins_pkg/npm/apps.py;archivebox/plugins_pkg/puppeteer/apps.py;archivebox/vendor/pydantic-pkgr"
"31c66a106865625beb9bcb250e44a82d07113435","fix playwright and puppeteer browser detection after install","6100685cbb8ed2252b90c63ebafa2240e26813ee","False","archivebox/main.py;archivebox/plugins_pkg/playwright/apps.py;archivebox/plugins_pkg/puppeteer/apps.py;pyproject.toml;requirements.txt;uv.lock"
"2f68a1d476cdeb4c3ddb3c6566c6328f70385dc5","fix ldap lib loading after apt install","1b7aca130b265c8969997f6c34077e5ec5792c4b","False","archivebox/misc/checks.py;archivebox/plugins_auth/ldap/apps.py"
"de7ab65f117e2e346e853c33004b4cd4fb0248b6","ignore errors when chowning at initial startup","ad675a8e7c0cb25bf6fca8248a76ed4cf0915ef3","False","archivebox/config/legacy.py;archivebox/main.py;pyproject.toml;requirements.txt;uv.lock"
"c25ced0c2aeef7a31aed6a9c7b298ac782cc21a6","fix Node binary to install with apt as nodejs","228bb7bd529dac6a97c7dd73cdbe0c12f1270fb4","False","archivebox/plugins_pkg/npm/apps.py;requirements.txt;uv.lock"
"fbd2c458c313a74edabe2e52c8c15a766ac9598d","fix Docker main build","17127f64f9ff7c73558cb96dfdeb8d2d25fe7fe9","False","Dockerfile"
"146cdff7d9b898e21e8b719aa476ac8638ab879e","fix apt not installing npm package as separate package","6e7071bd198ea235f4e497069e10de4ce3eaf407","False","archivebox/plugins_pkg/npm/apps.py"
"bffa9ee78da503ce6eae7c79af2a2c3570da281e","fix puppeteer install using npx stalling waiting for y user confirmation","146cdff7d9b898e21e8b719aa476ac8638ab879e","False","archivebox/plugins_pkg/puppeteer/apps.py"
"1768f147d4bf2d2aa157eca0d9f94e0c5c7e6e50","fix playwright and puppeteer install methods on linux","38cb1ac87b474305341169591b20411d7a5cc2b2","False","archivebox/plugins_pkg/playwright/apps.py;archivebox/plugins_pkg/puppeteer/apps.py;archivebox/vendor/pydantic-pkgr"
"518c46b4ab7332dcd1232dc87b749d70a82090a5","fix circular import and show log of plugins loading on startup","ad4657861f7b4baf006a3195be222b3c7f3f8b9d","False","archivebox/abid_utils/admin.py;archivebox/abid_utils/models.py;archivebox/abx/archivebox/__init__.py;archivebox/api/v1_core.py"
"b3b2c551c24179769b76ddebb8ac66b732cf5bf0","fix get_sock_file symlink process","a7c19a5da02cd8b1f686039d418cb1ddb587b973","False","archivebox/queues/settings.py"
"5ac941cf2e262dc73ec8e6d9d32dc6231450c26d","resolve circular import in core/views","a0bef4e27b58ec88ff1c92641099688dcca1ed26","False","archivebox/core/views.py"
"86380a1ef2c028f5074c4fcc03a8ef60423e26a0","fix .archivebox_id being created outside collection dir","9a04ed7c76aed09ccd9ea1573ccbadd23e5549cf","False","archivebox/config/paths.py"
"c0b7887fd7c733bc00b0554378356ba698695e9b","fix admin registration using abx hooks","30923c340f5752b02b9fd5a0d7d8c1e985c4c4b0","False","archivebox/api/admin.py;archivebox/api/apps.py;archivebox/core/admin.py;archivebox/core/admin_archiveresults.py;archivebox/core/admin_snapshots.py;archivebox/core/admin_tags.py;archivebox/core/apps.py;archivebox/core/models.py;archivebox/crawls/admin.py;archivebox/machine/admin.py;archivebox/machine/apps.py;archivebox/machine/models.py;archivebox/queues/apps.py"
"1d7f0ab20ddb3e98a1cfa3b163c0add20563d967","fix Tag creation via admin erroring because slug field is not filled","c0b7887fd7c733bc00b0554378356ba698695e9b","False","archivebox/core/models.py"
"59b669691fd8719d05e31c46650cc8a8551db7dc","fix Admin data view for Config to render both sections and individual values","1d7f0ab20ddb3e98a1cfa3b163c0add20563d967","False","archivebox/core/models.py;archivebox/core/views.py"
"2ebd28aebd93fa93d43043da3f0dc16a87f70e32","fix ABID and uniqueness for new Seed models","59b669691fd8719d05e31c46650cc8a8551db7dc","False","archivebox/crawls/models.py"
"bb9c3fda147bfea15ca6c380413efeb7910b6dcb","fix makemigrations being blocked by check_migrations func","2ebd28aebd93fa93d43043da3f0dc16a87f70e32","False","archivebox/misc/checks.py"
"a211461ffc94c942ac2ec7beba364039e8fbb69b","fix LIB_DIR and TMP_DIR loading when primary option isnt available","deb116eed448e5dc081a6d156b9ac4ab49e98b51","False","archivebox/abx/archivebox/base_binary.py;archivebox/abx/archivebox/base_configset.py;archivebox/abx/archivebox/hookspec.py;archivebox/abx/archivebox/reads.py;archivebox/cli/__init__.py;archivebox/config/common.py;archivebox/config/constants.py;archivebox/config/legacy.py;archivebox/config/paths.py;archivebox/logging_util.py;archivebox/main.py;archivebox/misc/checks.py;archivebox/misc/shell_welcome_message.py;archivebox/misc/toml_util.py;archivebox/plugins_extractor/chrome/binaries.py;archivebox/plugins_pkg/npm/binproviders.py;archivebox/plugins_pkg/pip/binproviders.py;archivebox/plugins_pkg/playwright/binproviders.py;archivebox/plugins_pkg/puppeteer/binproviders.py;archivebox/queues/settings.py;archivebox/queues/supervisor_util.py"
"a97cc8297935a34794114d5c50aeeeac565cce55","fix Crawl models","d48a99ab64d5afaceb618cd12fe5d9da0ddaf5fb","False","archivebox/crawls/models.py"
"b3107ab830bccef2fe68ae3edfcf4b4b1d89b2c7","move final legacy config to plugins and fix archivebox config cmd and add search opt","115f89fd8bc05de4831db0fc16c92a033a54ea03","False","archivebox/__init__.py;archivebox/abx/archivebox/base_configset.py;archivebox/cli/archivebox_config.py;archivebox/config/common.py;archivebox/config/legacy.py;archivebox/extractors/__init__.py;archivebox/extractors/htmltotext.py;archivebox/index/__init__.py;archivebox/main.py;archivebox/misc/checks.py;archivebox/parsers/pocket_api.py;archivebox/parsers/readwise_reader_api.py;archivebox/plugins_extractor/chrome/__init__.py;archivebox/plugins_extractor/htmltotext/__init__.py;archivebox/plugins_extractor/htmltotext/config.py;archivebox/plugins_extractor/pocket/__init__.py;archivebox/plugins_extractor/pocket/config.py;archivebox/plugins_extractor/readwise/__init__.py;archivebox/plugins_extractor/readwise/config.py;archivebox/plugins_extractor/ytdlp/config.py"
"9b7ad2cae68f9530f2ab2114bafc2ecb56952255","fix Dockerfile and INSTALLER_BIN_ABSPATH when not available on host","8a2b38b46c29edd2e74eb3fd736b7b0888779b09","False","Dockerfile;archivebox/plugins_pkg/playwright/binproviders.py;pyproject.toml;uv.lock"
"657eec479b65e6e263150814e03087c52e590b48","fix CONSTANTS.LIB_DIR old style access","9b7ad2cae68f9530f2ab2114bafc2ecb56952255","False","archivebox/abx/archivebox/base_extractor.py;archivebox/main.py;archivebox/misc/checks.py;pyproject.toml;uv.lock"
"cd3b937469b092f7d8e8c7b84f5bb9e5411c2b44","fix syntax error","657eec479b65e6e263150814e03087c52e590b48","False","archivebox/main.py;pyproject.toml;uv.lock"
